sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
90204,Anaerobic Bottle Gram Stain,-1,,0.58,UNCHECKED,UNREVIEWED,,0,3667306,Blood specimen in anaerobic blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328077570,
90240,ACID FAST CULTURE,-1,,0.75,UNCHECKED,UNREVIEWED,,0,4307445,Acid fast bacilli culture,Measurement,MAPS_TO,,<auto>,1738328077788,
70030,DIRECT ANTIGEN TEST FOR VARICELLA-ZOSTER VIRUS,-1,,0.79,APPROVED,INEXACT,Finn Fassbender,1738328398598,37303841,Viral isolate specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328393662,
90205,Fluid Culture in Bottles,-1,,0.68,UNCHECKED,UNREVIEWED,,0,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328077989,
70031,EAR,-1,,0.61,APPROVED,EQUAL,Finn Fassbender,1738328407456,4204951,Ear specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328406600,
70066,STOOL (RECEIVED IN TRANSPORT SYSTEM),-1,,0.39,APPROVED,EQUAL,Finn Fassbender,1738328675277,4002879,Stool specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328674723,
90185,SMEAR FOR BACTERIAL VAGINOSIS,-1,,0.45,UNCHECKED,UNREVIEWED,,0,37117051,Nasal culture for bacteria,Measurement,MAPS_TO,,<auto>,1738328078164,
70067,SWAB,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328681426,4120698,Swab,Specimen,MAPS_TO,,<auto>,1738328078230,
90241,POTASSIUM HYDROXIDE PREPARATION,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4099465,KOH preparation,Procedure,MAPS_TO,,<auto>,1738328078250,
70032,Blood (EBV),-1,,0.23,APPROVED,EQUAL,Finn Fassbender,1738328411135,4001225,Blood specimen,Specimen,MAPS_TO,,<auto>,1738328078288,
70068,SWAB,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328681438,4120698,Swab,Specimen,MAPS_TO,,<auto>,1738328078351,
90206,"Blood Culture, Post Mortem",-1,,0.69,UNCHECKED,UNREVIEWED,,0,4107893,Blood culture,Measurement,MAPS_TO,,<auto>,1738328078423,
70069,SWAB,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328681464,4120698,Swab,Specimen,MAPS_TO,,<auto>,1738328078487,
70033,EYE,-1,,0.60,APPROVED,EQUAL,Finn Fassbender,1738328418783,4001190,Specimen from eye,Specimen,MAPS_TO,,Finn Fassbender,1738328418121,
90186,YEAST VAGINITIS CULTURE,-1,,0.70,UNCHECKED,UNREVIEWED,,0,4046245,Yeast culture,Measurement,MAPS_TO,,<auto>,1738328078573,
90243,CAMPYLOBACTER CULTURE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4045656,Campylobacter culture,Measurement,MAPS_TO,,<auto>,1738328078601,
70070,SWAB,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328682375,4120698,Swab,Specimen,MAPS_TO,,<auto>,1738328078605,
90207,Stem Cell Aer/Ana Culture,-1,,0.41,UNCHECKED,UNREVIEWED,,0,4047172,Listeria culture,Measurement,MAPS_TO,,<auto>,1738328078725,
90245,ANAEROBIC CULTURE,-1,,0.80,UNCHECKED,UNREVIEWED,,0,4036044,Anaerobic microbial culture,Measurement,MAPS_TO,,<auto>,1738328078848,
90187,GENITAL CULTURE FOR TOXIC SHOCK,-1,,0.47,UNCHECKED,UNREVIEWED,,0,4014500,Blood culture for MAC,Measurement,MAPS_TO,,<auto>,1738328079100,
90246,ACID FAST SMEAR,-1,,0.66,UNCHECKED,UNREVIEWED,,0,4282470,Acid fast stain method,Procedure,MAPS_TO,,<auto>,1738328079132,
90208,Myco-F Bottle Gram Stain,-1,,0.44,UNCHECKED,UNREVIEWED,,0,4266852,Gram stain method,Procedure,MAPS_TO,,<auto>,1738328079142,
90248,RAPID PLASMA REAGIN TEST,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4058393,Rapid plasma reagin test,Measurement,MAPS_TO,,<auto>,1738328079436,
90188,"NEISSERIA GONORRHOEAE (GC), NUCLEIC ACID PROBE, WITH AMPLIFICATION",-1,,0.60,UNCHECKED,UNREVIEWED,,0,4162401,Neisseria gonorrhoeae nucleic acid detection,Measurement,MAPS_TO,,<auto>,1738328079739,
90189,MRSA SCREEN,-1,,0.72,UNCHECKED,UNREVIEWED,,0,4019195,Methicillin resistant Staphylococcus aureus,Observation,MAPS_TO,,<auto>,1738328079875,
